지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
175,2019-05-01 07:00,8.5,,10.4,360,73,8.1,3.9,952,1008.1,0,,,,,,,,,,,8,,,,
175,2019-05-01 08:00,9.1,,9.3,360,68,7.8,3.4,952.2,1008.4,0,,,,,,,,,,,9.5,,,,
175,2019-05-01 09:00,10.3,,6.4,360,79,9.9,6.8,952.7,1008.6,.4,,,,,,,,,,,13.8,,,,
175,2019-05-01 10:00,13.3,,3.7,340,72,10.9,8.3,953.5,1008.6,1,,,,,,,,,,,20.4,,,,
175,2019-05-01 11:00,15.6,,2.2,340,62,10.9,8.3,953.6,1008.3,1,,,,,,,,,,,24.1,,,,
175,2019-05-01 12:00,17,,1.5,320,54,10.4,7.6,953.4,1007.7,1,,,,,,,,,,,27.5,,,,
175,2019-05-01 13:00,17.2,,4,320,62,12.1,9.8,953.1,1007.3,1,,,,,,,,,,,29.7,,,,
175,2019-05-01 14:00,15.1,,6.2,320,76,12.9,10.8,952.5,1007.3,1,,,,,,,,,,,29.2,,,,
175,2019-05-01 15:00,10.5,,8.7,320,97,12.3,10,951.8,1007.6,.1,,,,,,,,,,,21.6,,,,
175,2019-05-01 16:00,10.2,,7.8,320,97,12,9.7,951.5,1007.4,0,,,,,,,,,,,19.6,,,,
175,2019-05-01 17:00,10.3,,7.8,340,97,12.1,9.8,951.6,1007.5,.3,,,,,,,,,,,17.9,,,,
175,2019-05-01 18:00,9.6,,6.8,320,97,11.6,9.1,952,1008.1,.5,,,,,,,,,,,14.9,,,,
175,2019-05-01 19:00,8.4,,9.8,340,97,10.6,7.9,952.2,1008.4,0,,,,,,,,,,,12.3,,,,
175,2019-05-01 20:00,8.4,,9.4,340,97,10.6,7.9,952.5,1008.7,0,,,,,,,,,,,11.2,,,,
175,2019-05-01 21:00,7.6,,10.8,340,97,10.1,7.1,953,1009.4,,,,,,,,,,,,9.5,,,,
175,2019-05-01 22:00,7.1,,10.4,340,97,9.7,6.6,953.1,1009.7,,,,,,,,,,,,7.6,,,,
175,2019-05-01 23:00,7.2,,8.9,340,97,9.8,6.7,953.4,1010,,,,,,,,,,,,7,,,,
175,2019-05-02 00:00,7.6,,8.1,340,83,8.6,4.8,954,1010.5,,,,,,,,,,,,6.4,,,,
175,2019-05-02 01:00,7.9,,7.5,340,76,8.1,3.9,954.3,1010.7,,,,,,,,,,,,6,,,,
175,2019-05-02 02:00,7.8,,7.4,340,75,7.9,3.6,954.7,1011.2,,,,,,,,,,,,5.7,,,,
175,2019-05-02 03:00,7.8,,8.3,340,77,8.1,4,954.8,1011.3,,,,,,,,,,,,5.5,,,,
175,2019-05-02 04:00,8.4,,9.2,360,70,7.7,3.2,954.8,1011.1,,,,,,,,,,,,5.3,,,,
175,2019-05-02 05:00,8.6,,9.3,360,67,7.5,2.8,955.1,1011.4,,,,,,,,,,,,5.2,,,,
175,2019-05-02 06:00,8.1,,8.6,340,76,8.2,4.1,956,1012.5,0,,,,,,,,,,,5.3,,,,
175,2019-05-02 07:00,8.3,,7.5,340,78,8.5,4.6,957.1,1013.6,.9,,,,,,,,,,,6.5,,,,
175,2019-05-02 08:00,10.4,,6.5,360,63,7.9,3.6,957.5,1013.7,1,,,,,,,,,,,11.7,,,,
175,2019-05-02 09:00,13.8,,4,360,46,7.2,2.3,958.3,1013.6,1,,,,,,,,,,,18,,,,
175,2019-05-02 10:00,16,,2.2,360,43,7.8,3.4,959,1013.9,1,,,,,,,,,,,23.3,,,,
175,2019-05-02 11:00,17.9,,2.5,340,45,9.2,5.7,959.1,1013.4,1,,,,,,,,,,,27.9,,,,
175,2019-05-02 12:00,19.2,,2,340,37,8.2,4.1,959.2,1013.6,1,,,,,,,,,,,30.1,,,,
175,2019-05-02 13:00,19.6,,3.6,340,33,7.5,2.8,959.2,1013.5,1,,,,,,,,,,,31.5,,,,
175,2019-05-02 14:00,19.5,,5.9,320,42,9.5,6.2,958.9,1013.2,1,,,,,,,,,,,30.3,,,,
175,2019-05-02 15:00,19,,6.4,320,39,8.5,4.7,959,1013.5,1,,,,,,,,,,,28.6,,,,
175,2019-05-02 16:00,17.6,,7.3,320,34,6.8,1.5,958.9,1013.3,1,,,,,,,,,,,25,,,,
175,2019-05-02 17:00,16.3,,6.6,340,43,7.9,3.6,958.6,1013.4,1,,,,,,,,,,,22.2,,,,
175,2019-05-02 18:00,13.6,,8,340,60,9.3,5.9,958.4,1013.7,1,,,,,,,,,,,15,,,,
175,2019-05-02 19:00,11.7,,8.1,320,52,7.1,2.1,958.9,1014.8,.8,,,,,,,,,,,11.4,,,,
175,2019-05-02 20:00,11.7,,7.7,340,38,5.2,-2.1,959.5,1015.4,0,,,,,,,,,,,9,,,,
175,2019-05-02 21:00,12.5,,7.1,320,31,4.5,-4.2,960.3,1016.1,,,,,,,,,,,,7.9,,,,
175,2019-05-02 22:00,13.4,,5.8,320,26,4,-5.7,960.7,1016.2,,,,,,,,,,,,7.3,,,,
175,2019-05-02 23:00,11.6,,5.8,320,34,4.6,-3.7,960.7,1016.7,,,,,,,,,,,,6.7,,,,
175,2019-05-03 00:00,11.8,,7.3,320,44,6.1,0,960.5,1016.5,,,,,,,,,,,,6.6,,,,
175,2019-05-03 01:00,12.5,,7.3,320,46,6.6,1.1,960.4,1016.2,,,,,,,,,,,,6.9,,,,
175,2019-05-03 02:00,12.9,,7.8,320,43,6.4,.6,959.9,1015.5,,,,,,,,,,,,6.8,,,,
175,2019-05-03 03:00,12,,8.1,320,56,7.8,3.4,959.8,1015.7,,,,,,,,,,,,6.9,,,,
175,2019-05-03 04:00,12.4,,9,340,54,7.7,3.3,959.7,1015.4,,,,,,,,,,,,7,,,,
175,2019-05-03 05:00,11.5,,9,340,64,8.7,4.9,959.8,1015.8,,,,,,,,,,,,6.9,,,,
175,2019-05-03 06:00,11.1,,8.7,340,68,9,5.4,960,1016.1,0,,,,,,,,,,,7,,,,
175,2019-05-03 07:00,12.3,,8.2,360,54,7.7,3.2,960.7,1016.5,.9,,,,,,,,,,,8.2,,,,
175,2019-05-03 08:00,15.1,,5.8,360,42,7.2,2.2,961.7,1017.1,1,,,,,,,,,,,13.4,,,,
175,2019-05-03 09:00,16.4,,5.2,360,41,7.6,3,962.3,1017.3,1,,,,,,,,,,,19.2,,,,
175,2019-05-03 10:00,19,,2.2,20,36,7.8,3.5,962.9,1017.6,1,,,,,,,,,,,23.9,,,,
175,2019-05-03 11:00,20.9,,2.2,70,34,8.4,4.4,963.2,1017.3,1,,,,,,,,,,,27.6,,,,
175,2019-05-03 12:00,20.7,,1.8,50,35,8.5,4.6,963.2,1017.4,1,,,,,,,,,,,30.4,,,,
175,2019-05-03 13:00,22.3,,2,50,28,7.5,2.8,963,1016.6,1,,,,,,,,,,,31.1,,,,
175,2019-05-03 14:00,21.7,,2.1,70,30,7.7,3.3,962.7,1016.5,1,,,,,,,,,,,30.6,,,,
175,2019-05-03 15:00,22.4,,1.4,20,23,6.2,.2,962.2,1015.8,1,,,,,,,,,,,30.6,,,,
175,2019-05-03 16:00,23.8,,3.4,320,33,9.7,6.5,961.8,1014.9,1,,,,,,,,,,,29.4,,,,
175,2019-05-03 17:00,21.1,,5.6,320,27,6.7,1.3,961.7,1015.7,1,,,,,,,,,,,24.7,,,,
175,2019-05-03 18:00,18.3,,6.6,320,26,5.5,-1.5,961.7,1016,1,,,,,,,,,,,16.8,,,,
175,2019-05-03 19:00,15.7,,8.6,340,33,5.9,-.5,962.1,1017.3,.8,,,,,,,,,,,13,,,,
175,2019-05-03 20:00,16,,5.8,360,32,5.8,-.7,962.4,1017.5,0,,,,,,,,,,,11,,,,
175,2019-05-03 21:00,16.5,,6.2,360,29,5.4,-1.6,963,1018,,,,,,,,,,,,10.2,,,,
175,2019-05-03 22:00,16.6,,5.5,360,29,5.5,-1.5,963.4,1018.4,,,,,,,,,,,,9.7,,,,
175,2019-05-03 23:00,17.1,,4.3,20,27,5.3,-2,963.7,1018.5,,,,,,,,,,,,9.2,,,,
175,2019-05-04 00:00,17.9,,4,50,23,4.7,-3.5,963.6,1018.2,,,,,,,,,,,,8.9,,,,
175,2019-05-04 01:00,17.3,,2.8,50,24,4.8,-3.4,963.8,1018.6,,,,,,,,,,,,8.5,,,,
175,2019-05-04 02:00,16.5,,4.8,360,26,4.9,-3,963.8,1018.8,,,,,,,,,,,,8.2,,,,
175,2019-05-04 03:00,16.5,,4.3,20,25,4.7,-3.6,963.8,1018.8,,,,,,,,,,,,7.9,,,,
175,2019-05-04 04:00,16.4,,4.9,20,25,4.6,-3.7,963.3,1018.3,,,,,,,,,,,,7.7,,,,
175,2019-05-04 05:00,16,,5,20,27,4.9,-3,962.9,1018,,,,,,,,,,,,7.6,,,,
175,2019-05-04 06:00,14,,4.7,20,44,7,1.9,963.2,1019,0,,,,,,,,,,,7.8,,,,
175,2019-05-04 07:00,14.6,,4.5,20,43,7.1,2.1,964,1019.7,.8,,,,,,,,,,,9.3,,,,
175,2019-05-04 08:00,16.9,,2.9,70,35,6.7,1.3,964.2,1019.1,1,,,,,,,,,,,13.9,,,,
175,2019-05-04 09:00,17.8,,2.5,70,38,7.7,3.2,964.3,1018.9,1,,,,,,,,,,,19.1,,,,
175,2019-05-04 10:00,19.1,,3.6,20,34,7.5,2.8,964.6,1019.4,1,,,,,,,,,,,22.4,,,,
175,2019-05-04 11:00,21.4,,2.3,360,38,9.6,6.4,964.9,1018.9,1,,,,,,,,,,,27.6,,,,
175,2019-05-04 12:00,21.3,,3.6,340,35,8.8,5.2,964.3,1018.3,1,,,,,,,,,,,28.4,,,,
175,2019-05-04 13:00,21.3,,2.9,360,35,8.8,5.2,963.8,1017.8,1,,,,,,,,,,,27.6,,,,
175,2019-05-04 14:00,21.7,,2.8,360,32,8.2,4.2,963.4,1017.3,1,,,,,,,,,,,28.4,,,,
175,2019-05-04 15:00,22.1,,3.3,20,30,7.9,3.6,962.8,1016.5,1,,,,,,,,,,,26.7,,,,
175,2019-05-04 16:00,21.4,,3.1,20,32,8.1,4,962.3,1016.2,1,,,,,,,,,,,25.6,,,,
175,2019-05-04 17:00,21.1,,2,20,37,9.2,5.8,962.1,1016.1,.8,,,,,,,,,,,23.8,,,,
175,2019-05-04 18:00,20,,2.3,360,33,7.7,3.2,962.1,1016.4,1,,,,,,,,,,,18.8,,,,
175,2019-05-04 19:00,16.2,,4.2,360,40,7.3,2.5,962.3,1017.3,.2,,,,,,,,,,,15,,,,
175,2019-05-04 20:00,17.9,,3.7,50,29,5.9,-.4,962.4,1016.9,0,,,,,,,,,,,12.6,,,,
175,2019-05-04 21:00,17.1,,4.5,50,31,6.1,-.1,962.8,1017.6,,,,,,,,,,,,11.2,,,,
175,2019-05-04 22:00,17.6,,2.3,90,33,6.6,1.1,963.2,1017.8,,,,,,,,,,,,11.1,,,,
175,2019-05-04 23:00,17.2,,4.9,140,47,9.2,5.7,962.9,1017.6,,,,,,,,,,,,11.2,,,,
175,2019-05-05 00:00,16.2,,4.5,160,52,9.5,6.3,962.9,1018,,,,,,,,,,,,10.8,,,,
175,2019-05-05 01:00,16.4,,3.6,160,39,7.2,2.3,962.9,1017.9,,,,,,,,,,,,10.9,,,,
175,2019-05-05 02:00,16.5,,4,180,27,5.1,-2.5,962.7,1017.7,,,,,,,,,,,,9.8,,,,
175,2019-05-05 03:00,15.6,,3.8,180,30,5.3,-1.9,962.2,1017.4,,,,,,,,,,,,8.9,,,,
175,2019-05-05 04:00,17.2,,3.9,180,25,4.9,-3,962.2,1016.9,,,,,,,,,,,,8.4,,,,
175,2019-05-05 05:00,16.6,,4.5,200,27,5.1,-2.5,962,1016.9,,,,,,,,,,,,8.2,,,,
175,2019-05-05 06:00,16.9,,4.6,200,24,4.6,-3.8,962.5,1017.3,0,,,,,,,,,,,8.1,,,,
175,2019-05-05 07:00,17.1,,4.1,200,29,5.6,-1.1,963,1017.8,.6,,,,,,,,,,,9.5,,,,
175,2019-05-05 08:00,17.9,,4.1,230,30,6.1,0,963.3,1017.8,1,,,,,,,,,,,13.8,,,,
175,2019-05-05 09:00,18.4,,3.9,290,34,7.2,2.2,963.5,1017.9,1,,,,,,,,,,,20.6,,,,
175,2019-05-05 10:00,22.3,,.7,180,30,8,3.8,963,1016.6,1,,,,,,,,,,,25.5,,,,
175,2019-05-05 11:00,23.8,,1.6,270,20,5.9,-.5,962.8,1016,1,,,,,,,,,,,29.4,,,,
175,2019-05-05 12:00,24.8,,1.1,270,30,9.3,6,962.6,1016,1,,,,,,,,,,,31.8,,,,
175,2019-05-05 13:00,24.6,,2.4,270,29,8.9,5.3,962,1015.4,1,,,,,,,,,,,33.7,,,,
175,2019-05-05 14:00,24.3,,2.3,270,20,6.1,-.1,961.9,1015.4,1,,,,,,,,,,,34.9,,,,
175,2019-05-05 15:00,23.6,,2.3,250,27,7.8,3.4,961.4,1014.6,1,,,,,,,,,,,34.1,,,,
175,2019-05-05 16:00,23.2,,2.4,270,24,6.8,1.4,960.9,1014.2,1,,,,,,,,,,,31.7,,,,
175,2019-05-05 17:00,21.3,,3.6,290,26,6.5,.9,960.7,1014.5,1,,,,,,,,,,,27.5,,,,
175,2019-05-05 18:00,19,,2.6,290,39,8.5,4.7,960.4,1014.9,1,,,,,,,,,,,20.5,,,,
175,2019-05-05 19:00,16.4,,4.5,290,38,7.1,2,960.4,1015.3,.7,,,,,,,,,,,16.3,,,,
175,2019-05-05 20:00,15.6,,5.6,290,40,7.1,2,961,1016.2,0,,,,,,,,,,,13.3,,,,
175,2019-05-05 21:00,14.9,,5.6,290,43,7.3,2.4,961.8,1017.2,,,,,,,,,,,,11.9,,,,
175,2019-05-05 22:00,13.3,,6.9,320,40,6.1,0,962,1017.6,,,,,,,,,,,,10.5,,,,
175,2019-05-05 23:00,13.4,,6,320,39,6,-.2,961.8,1017.4,,,,,,,,,,,,9.8,,,,
175,2019-05-06 00:00,13.1,,7.4,340,54,8.1,3.9,961.5,1017.2,,,,,,,,,,,,9.5,,,,
175,2019-05-06 01:00,12.1,,7.7,360,58,8.1,4,960.8,1016.7,,,,,,,,,,,,9.2,,,,
175,2019-05-06 02:00,12.2,,9,360,53,7.5,2.8,959.9,1015.7,,,,,,,,,,,,8.5,,,,
175,2019-05-06 03:00,9.4,,11.1,360,93,10.9,8.3,959.7,1016.3,,,,,,,,,,,,9.1,,,,
175,2019-05-06 04:00,8.3,,11.7,360,97,10.6,7.8,959.6,1016.2,,,,,,,,,,,,8.5,,,,
175,2019-05-06 05:00,7.8,,11,360,95,10,7,959.7,1016.5,,,,,,,,,,,,7.8,,,,
175,2019-05-06 06:00,7.5,,10.4,360,90,9.3,5.9,959.8,1016.7,0,,,,,,,,,,,7.5,,,,
175,2019-05-06 07:00,7.9,,9.3,360,79,8.4,4.4,960.5,1017.3,.8,,,,,,,,,,,8.3,,,,
175,2019-05-06 08:00,8.5,,7.8,360,64,7.1,2,960.6,1017.3,1,,,,,,,,,,,11.9,,,,
175,2019-05-06 09:00,9.8,,7,360,52,6.2,.3,960.7,1017.2,1,,,,,,,,,,,16.9,,,,
175,2019-05-06 10:00,11.8,,6.5,360,50,6.9,1.6,961.1,1017.1,1,,,,,,,,,,,21.6,,,,
175,2019-05-06 11:00,13.2,,5.3,340,43,6.5,.8,961,1016.6,1,,,,,,,,,,,26,,,,
175,2019-05-06 12:00,13.8,,6.3,360,45,7.1,2,960.5,1015.9,1,,,,,,,,,,,29.9,,,,
175,2019-05-06 13:00,13.6,,7.8,360,45,7,1.8,959.9,1015.3,1,,,,,,,,,,,32,,,,
175,2019-05-06 14:00,13.8,,8.3,340,43,6.8,1.4,960,1015.4,1,,,,,,,,,,,33,,,,
175,2019-05-06 15:00,12.8,,7.8,360,41,6.1,-.1,959.7,1015.3,1,,,,,,,,,,,31.7,,,,
175,2019-05-06 16:00,12.2,,9.8,360,40,5.7,-1,959.2,1015,1,,,,,,,,,,,28.5,,,,
175,2019-05-06 17:00,11.2,,9.2,360,40,5.3,-1.9,959.2,1015.3,1,,,,,,,,,,,23.7,,,,
175,2019-05-06 18:00,10.1,,9.6,360,43,5.3,-1.9,959,1015.4,1,,,,,,,,,,,14.2,,,,
175,2019-05-06 19:00,8.7,,7.9,360,47,5.3,-2,959.8,1016.4,.8,,,,,,,,,,,10.3,,,,
175,2019-05-06 20:00,7.9,,9.2,360,49,5.2,-2.1,960.1,1016.9,0,,,,,,,,,,,7.8,,,,
175,2019-05-06 21:00,7.7,,9.6,360,49,5.2,-2.3,960.4,1017.3,,,,,,,,,,,,6.6,,,,
175,2019-05-06 22:00,6.9,,3.9,20,57,5.7,-1,961.1,1018.2,,,,,,,,,,,,5.9,,,,
175,2019-05-06 23:00,6.5,,3.5,70,69,6.7,1.2,961.1,1018.3,,,,,,,,,,,,5.5,,,,
175,2019-05-07 00:00,6.3,,3.4,70,76,7.2,2.3,961.2,1018.5,,,,,,,,,,,,5.3,,,,
175,2019-05-07 01:00,5.4,,2.9,110,80,7.2,2.2,961.3,1018.8,,,,,,,,,,,,4.9,,,,
175,2019-05-07 02:00,6,,3.2,90,59,5.5,-1.4,961.2,1018.6,,,,,,,,,,,,4.1,,,,
175,2019-05-07 03:00,6.8,,4.3,50,51,5,-2.6,961,1018.1,,,,,,,,,,,,3.9,,,,
175,2019-05-07 04:00,7.1,,4.3,20,43,4.3,-4.6,961.2,1018.3,,,,,,,,,,,,3.5,,,,
175,2019-05-07 05:00,6.9,,4.7,360,53,5.3,-2,961.1,1018.2,,,,,,,,,,,,3.4,,,,
175,2019-05-07 06:00,7.2,,4.8,360,54,5.5,-1.5,961.5,1018.6,.1,,,,,,,,,,,3.6,,,,
175,2019-05-07 07:00,8.7,,3.7,50,44,5,-2.8,962.1,1018.8,1,,,,,,,,,,,5.2,,,,
175,2019-05-07 08:00,11.4,,2.1,140,43,5.8,-.7,962.6,1018.8,1,,,,,,,,,,,12,,,,
175,2019-05-07 09:00,13.1,,2,110,37,5.6,-1.2,963,1018.7,1,,,,,,,,,,,18.1,,,,
175,2019-05-07 10:00,14.6,,2.2,70,33,5.5,-1.5,963.3,1018.9,1,,,,,,,,,,,22.1,,,,
175,2019-05-07 11:00,15.5,,1.6,50,29,5.1,-2.4,963.1,1018.4,1,,,,,,,,,,,28.2,,,,
175,2019-05-07 12:00,16.9,,2.1,90,27,5.2,-2.2,962.8,1017.6,1,,,,,,,,,,,32.5,,,,
175,2019-05-07 13:00,18.4,,1.9,20,31,6.5,.9,962.2,1016.5,1,,,,,,,,,,,35,,,,
175,2019-05-07 14:00,17.8,,2.9,360,28,5.7,-.9,961.6,1016.1,1,,,,,,,,,,,36.2,,,,
175,2019-05-07 15:00,18.5,,3.1,340,26,5.6,-1.3,960.8,1015,1,,,,,,,,,,,35.3,,,,
175,2019-05-07 16:00,18.6,,3.7,340,30,6.4,.6,960.1,1014.2,1,,,,,,,,,,,33.4,,,,
175,2019-05-07 17:00,15.2,,6.1,320,50,8.6,4.8,960.1,1015.3,1,,,,,,,,,,,27.8,,,,
175,2019-05-07 18:00,13.2,,6.7,320,42,6.3,.5,960,1015.5,1,,,,,,,,,,,18.1,,,,
175,2019-05-07 19:00,11.2,,7.9,340,39,5.2,-2.2,960.2,1016.3,.7,,,,,,,,,,,13.1,,,,
175,2019-05-07 20:00,10.9,,7.7,340,33,4.3,-4.7,960.6,1016.8,0,,,,,,,,,,,10.2,,,,
175,2019-05-07 21:00,11.4,,8,340,21,2.8,-10.2,960.9,1017,,,,,,,,,,,,8.6,,,,
175,2019-05-07 22:00,11.5,,7.2,340,20,2.7,-10.7,961.1,1017.2,,,,,,,,,,,,7.8,,,,
175,2019-05-07 23:00,11,,7.5,340,20,2.6,-11.1,961.2,1017.4,,,,,,,,,,,,7.2,,,,
175,2019-05-08 00:00,11,,8.1,360,19,2.5,-11.7,961.1,1017.3,,,,,,,,,,,,6.7,,,,
175,2019-05-08 01:00,10.9,,7.4,360,19,2.5,-11.8,961.2,1017.5,,,,,,,,,,,,6.3,,,,
175,2019-05-08 02:00,10.8,,7.6,360,20,2.6,-11.3,960.6,1016.8,,,,,,,,,,,,6.1,,,,
175,2019-05-08 03:00,10.7,,7.5,360,19,2.4,-12,960.5,1016.8,,,,,,,,,,,,5.6,,,,
175,2019-05-08 04:00,10.6,,7.6,360,22,2.8,-10.2,960.4,1016.7,,,,,,,,,,,,5.5,,,,
175,2019-05-08 05:00,10.7,,7.6,360,22,2.8,-10.2,960.4,1016.7,,,,,,,,,,,,5.2,,,,
175,2019-05-08 06:00,10.7,,5.4,360,22,2.8,-10.2,960.6,1016.9,0,,,,,,,,,,,5.8,,,,
175,2019-05-08 07:00,11.1,,4.4,360,25,3.3,-8.2,960.5,1016.7,.8,,,,,,,,,,,7.9,,,,
175,2019-05-08 08:00,13.1,,3,20,26,3.9,-6,960.4,1016,1,,,,,,,,,,,12.8,,,,
175,2019-05-08 09:00,15.6,,1.6,50,21,3.7,-6.6,960.5,1015.6,1,,,,,,,,,,,19,,,,
175,2019-05-08 10:00,16.4,,1.2,20,20,3.7,-6.6,960.5,1015.4,1,,,,,,,,,,,23.1,,,,
175,2019-05-08 11:00,19.3,,1.1,320,25,5.6,-1.2,960.3,1014.7,1,,,,,,,,,,,27.9,,,,
175,2019-05-08 12:00,18,,1.8,340,26,5.4,-1.8,959.5,1013.8,.5,,,,,,,,,,,27.4,,,,
175,2019-05-08 13:00,19.7,,1.5,340,23,5.3,-2,958.9,1013.1,1,,,,,,,,,,,32.5,,,,
175,2019-05-08 14:00,19.5,,1.2,340,29,6.5,.9,958.1,1012.4,.5,,,,,,,,,,,30.3,,,,
175,2019-05-08 15:00,19.9,,1,320,26,6.1,-.1,957.5,1011.6,.2,,,,,,,,,,,30,,,,
175,2019-05-08 16:00,18.7,,1.9,320,28,6,-.2,957.2,1011.1,.4,,,,,,,,,,,27.8,,,,
175,2019-05-08 17:00,15.3,,2.6,340,34,5.9,-.4,956.8,1011.8,0,,,,,,,,,,,22.6,,,,
175,2019-05-08 18:00,13.8,,2.3,340,29,4.6,-3.9,956.7,1011.9,0,,,,,,,,,,,18.7,,,,
175,2019-05-08 19:00,12.8,,4.8,340,32,4.7,-3.5,956.8,1012.3,0,,,,,,,,,,,15,,,,
175,2019-05-08 20:00,12.6,,5.8,360,22,3.2,-8.6,957,1012.5,0,,,,,,,,,,,12.5,,,,
175,2019-05-08 21:00,12.4,,4.9,360,22,3.2,-8.7,957.2,1012.8,,,,,,,,,,,,11.3,,,,
175,2019-05-08 22:00,12.4,,5.4,360,21,3,-9.3,957.1,1012.7,,,,,,,,,,,,10.6,,,,
175,2019-05-08 23:00,12.4,,5.3,360,20,2.9,-9.9,957,1012.6,,,,,,,,,,,,10.1,,,,
175,2019-05-09 00:00,12.2,,5.5,360,21,3,-9.5,957.1,1012.8,,,,,,,,,,,,9.7,,,,
175,2019-05-09 01:00,12,,6.4,360,20,2.8,-10.3,956.6,1012.3,,,,,,,,,,,,9.3,,,,
175,2019-05-09 02:00,11.6,,5.3,360,22,3,-9.4,955.9,1011.7,,,,,,,,,,,,9,,,,
175,2019-05-09 03:00,11.2,,4.7,20,24,3.2,-8.6,955.6,1011.4,,,,,,,,,,,,8.7,,,,
175,2019-05-09 04:00,11.4,,4.3,20,22,3,-9.6,955.6,1011.4,,,,,,,,,,,,8.5,,,,
175,2019-05-09 05:00,11.9,,4.4,50,19,2.6,-11,955,1010.6,,,,,,,,,,,,8.3,,,,
175,2019-05-09 06:00,11.7,,4.6,20,21,2.9,-9.9,955.2,1010.9,0,,,,,,,,,,,8.6,,,,
175,2019-05-09 07:00,11.8,,4.7,20,24,3.3,-8.1,955.9,1011.6,0,,,,,,,,,,,9.3,,,,
175,2019-05-09 08:00,11.6,,4.4,360,31,4.2,-4.9,956.5,1012.3,0,,,,,,,,,,,10.6,,,,
175,2019-05-09 09:00,12.4,,3.5,20,30,4.3,-4.7,956.7,1012.3,0,,,,,,,,,,,13.3,,,,
175,2019-05-09 10:00,13.8,,3.8,20,32,5,-2.6,956.7,1011.9,.1,,,,,,,,,,,19.7,,,,
175,2019-05-09 11:00,16.9,,2.3,90,36,6.9,1.7,956.4,1010.9,.8,,,,,,,,,,,27.2,,,,
175,2019-05-09 12:00,18.6,,1.8,360,26,5.6,-1.3,956.5,1010.4,1,,,,,,,,,,,33.4,,,,
175,2019-05-09 13:00,20.2,,1.8,360,29,6.8,1.5,956.5,1010.4,1,,,,,,,,,,,36.6,,,,
175,2019-05-09 14:00,21.2,,2.9,320,25,6.2,.3,956.1,1009.7,1,,,,,,,,,,,37.9,,,,
175,2019-05-09 15:00,20.7,,2.7,320,24,5.8,-.6,955.4,1009.1,1,,,,,,,,,,,37,,,,
175,2019-05-09 16:00,20.1,,3.4,340,30,7,1.9,954.9,1008.8,1,,,,,,,,,,,34.4,,,,
175,2019-05-09 17:00,16.8,,5,320,32,6.1,0,955.5,1009.9,1,,,,,,,,,,,28.8,,,,
175,2019-05-09 18:00,14.5,,6.5,340,36,5.9,-.4,955.3,1010.5,1,,,,,,,,,,,20.3,,,,
175,2019-05-09 19:00,12.7,,8.4,360,33,4.9,-3.1,955.4,1010.8,.7,,,,,,,,,,,15.5,,,,
175,2019-05-09 20:00,12.4,,6.9,360,29,4.2,-5.1,955.7,1011.2,0,,,,,,,,,,,12.4,,,,
175,2019-05-09 21:00,12.9,,4.8,360,24,3.6,-7.2,956.3,1011.7,,,,,,,,,,,,11,,,,
175,2019-05-09 22:00,13.1,,5.2,360,22,3.3,-8.1,957.1,1012.5,,,,,,,,,,,,10.2,,,,
175,2019-05-09 23:00,12.8,,5.1,360,25,3.7,-6.7,957.1,1012.6,,,,,,,,,,,,9.8,,,,
175,2019-05-10 00:00,12.4,,5.1,20,25,3.6,-7.1,957.1,1012.7,,,,,,,,,,,,9,,,,
175,2019-05-10 01:00,12.2,,5.4,20,27,3.8,-6.2,957.4,1013.1,,,,,,,,,,,,8.7,,,,
175,2019-05-10 02:00,12.6,,5.4,360,25,3.6,-6.9,957,1012.5,,,,,,,,,,,,9.2,,,,
175,2019-05-10 03:00,11.9,,5.4,360,28,3.9,-6,957.1,1012.8,,,,,,,,,,,,9.1,,,,
175,2019-05-10 04:00,11.9,,5.2,20,28,3.9,-6,956.5,1012.2,,,,,,,,,,,,9,,,,
175,2019-05-10 05:00,12.1,,5,20,27,3.8,-6.3,956.7,1012.4,,,,,,,,,,,,8.6,,,,
175,2019-05-10 06:00,12.7,,5.5,50,23,3.4,-7.9,956.8,1012.3,0,,,,,,,,,,,9.1,,,,
175,2019-05-10 07:00,12.8,,5,50,25,3.7,-6.7,957.6,1013.1,0,,,,,,,,,,,10.7,,,,
175,2019-05-10 08:00,14.3,,3.1,90,27,4.4,-4.4,957.8,1013.2,0,,,,,,,,,,,14,,,,
175,2019-05-10 09:00,18.7,,2.8,140,24,5.2,-2.3,958.4,1012.4,.7,,,,,,,,,,,21.6,,,,
175,2019-05-10 10:00,20.1,,2.6,140,17,4,-5.7,958.5,1012.6,1,,,,,,,,,,,28.5,,,,
175,2019-05-10 11:00,22.7,,2,140,25,6.9,1.6,958.5,1011.8,1,,,,,,,,,,,34.2,,,,
175,2019-05-10 12:00,23.1,,2.5,140,23,6.5,.8,958.6,1011.8,1,,,,,,,,,,,37.7,,,,
175,2019-05-10 13:00,23.6,,2.4,160,21,6.1,0,958.4,1011.4,1,,,,,,,,,,,39.7,,,,
